SUBSCRIBER_ID,BNUM_OUT,BNUM_IN,PROD_CNT_MACRO,REV_BUN_MAC,REV_OUT,USAGE_OUT_INT_DUR,USAGE_OUT_OFFNET_DUR,USAGE_OUT_ONNET_DUR,LNE_TENURE,TOPUP_AMT,TOPUP_CNT,CHURN
277,11.0,12.0,-1.0,-1.0,6.0,0.0,24.0,20.0,87,5.0,1.0,0
278,21.0,97.0,-1.0,-1.0,2.0,0.0,2.0,2.0,159,2.0,2.0,0
279,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,188,-1.0,-1.0,1
280,0.0,11.0,-1.0,-1.0,0.0,0.0,0.0,0.0,100,-1.0,-1.0,0
281,3.0,1.0,-1.0,-1.0,1.0,0.0,7.0,0.0,101,-1.0,-1.0,0
282,12.0,9.0,1.0,1.0,0.0,0.0,0.0,150.0,107,1.0,1.0,0
283,0.0,9.0,0.0,-1.0,2.4848619768477294,0.0,0.0,0.0,83,-1.0,-1.0,0
284,3.0,12.0,0.0,-1.0,1.0,0.0,0.0,3.0,136,1.0,2.0,0
285,0.0,14.0,0.0,-1.0,0.0,0.0,0.0,0.0,168,-1.0,-1.0,1
286,15.0,26.0,0.0,-1.0,3.0,0.0,4.0,5.0,79,6.0,3.0,0
287,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,112,-1.0,-1.0,1
288,17.0,18.0,4.0,9.0,0.0,0.0,0.0,68.0,153,9.0,4.0,0
289,1.0,0.0,-1.0,-1.0,8.0,0.0,0.0,0.0,163,-1.0,0.0,1
290,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,136,-1.0,-1.0,1
291,2.0,6.0,-1.0,-1.0,1.0,0.0,0.0,15.0,105,2.0,2.0,0
292,3.0,0.0,-1.0,-1.0,1.0,0.0,1.0,2.0,149,-1.0,-1.0,0
293,106.0,84.0,6.0,5.0,4.0,0.0,33.0,1549.0,51,9.0,7.0,1
294,1.0,10.0,0.0,-1.0,0.0,0.0,2.0,0.0,97,-1.0,-1.0,0
295,19.0,21.0,-1.0,-1.0,6.0,0.0,4.0,8.0,163,7.0,5.0,0
296,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,147,-1.0,-1.0,0
297,7.0,22.0,1.0,1.0,3.0,0.0,17.0,11.0,149,6.0,1.0,0
298,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,158,-1.0,0.0,0
299,0.0,22.0,0.0,-1.0,0.0,0.0,0.0,0.0,74,-1.0,-1.0,0
300,6.0,6.0,-1.0,-1.0,2.0,0.0,0.0,12.0,89,1.0,1.0,1
301,4.0,9.0,-1.0,-1.0,1.0,0.0,2.0,3.0,159,-1.0,-1.0,0
302,1.0,10.0,-1.0,-1.0,0.0,0.0,1.0,0.0,73,-1.0,-1.0,1
303,4.0,11.0,0.0,-1.0,0.0,0.0,3.0,1.0,150,-1.0,-1.0,0
304,0.0,25.0,-1.0,-1.0,0.0,0.0,0.0,0.0,106,-1.0,-1.0,0
305,4.0,11.0,-1.0,-1.0,0.0,0.0,0.0,0.0,114,6.0,3.0,0
306,1.0,3.0,0.0,-1.0,0.0,0.0,0.0,1.0,112,1.0,1.0,0
307,1.0,4.0,0.0,-1.0,0.0,0.0,0.0,2.0,149,-1.0,-1.0,1
308,15.0,15.0,3.0,4.0,0.0,0.0,0.0,150.0,94,4.0,3.0,0
309,3.0,3.0,0.0,-1.0,1.0,0.0,0.0,9.0,84,2.0,2.0,0
310,0.0,168.0,-1.0,-1.0,0.0,0.0,0.0,0.0,106,-1.0,0.0,0
311,9.847960992907801,14.55252659574468,-1.0,-1.0,1.0,0.0,0.0,0.0,138,-1.0,-1.0,1
312,18.0,17.0,0.0,-1.0,8.0,0.0,14.0,20.0,165,11.0,7.0,0
313,10.0,10.0,0.0,-1.0,1.0,0.0,0.0,1.0,164,2.0,2.0,0
314,4.0,5.0,-1.0,-1.0,5.0,0.0,0.0,0.0,87,6.0,3.0,0
315,16.0,35.0,1.0,2.0,2.0,0.0,10.0,72.0,106,4.0,2.0,0
316,9.0,32.0,-1.0,-1.0,5.0,0.0,12.0,31.0,82,4.0,3.0,0
317,59.0,60.0,5.0,24.0,8.0,0.0,215.0,377.0,114,35.0,9.0,0
318,31.0,25.0,-1.0,-1.0,21.0,10.0,69.0,38.0,93,30.0,5.0,0
319,29.0,35.0,3.0,8.0,1.0,0.0,3.0,215.0,114,9.0,4.0,0
320,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,95,-1.0,-1.0,0
321,17.0,21.0,-1.0,-1.0,10.0,6.0,45.0,4.0,149,11.0,3.0,0
322,17.0,23.0,-1.0,-1.0,6.0,0.0,11.0,31.0,145,5.0,1.0,0
323,8.0,1.0,-1.0,-1.0,3.0,0.0,19.0,4.0,89,-1.0,-1.0,1
324,9.0,6.0,-1.0,-1.0,0.0,0.0,0.0,74.25,86,-1.0,-1.0,0
325,21.0,34.0,0.0,-1.0,5.0,0.0,4.0,41.0,164,6.0,5.0,0
326,68.0,84.0,0.0,-1.0,51.0,2.0,153.0,143.0,145,69.0,6.0,0
327,5.0,18.0,1.0,1.0,2.0,0.0,0.0,15.0,159,4.0,4.0,0
328,8.0,18.0,-1.0,-1.0,7.0,0.0,41.0,4.0,137,8.0,4.0,0
329,3.0,8.0,1.0,1.0,1.0,0.0,0.0,5.0,144,10.0,2.0,0
330,11.0,7.0,2.0,4.0,1.0,0.0,0.0,99.0,101,5.0,2.0,0
331,9.0,18.0,-1.0,-1.0,3.0,0.0,11.0,12.0,150,2.0,1.0,0
332,11.0,8.0,1.0,1.0,0.0,0.0,0.0,19.0,145,2.0,1.0,1
333,3.0,7.0,-1.0,-1.0,0.0,0.0,1.0,0.0,148,2.0,1.0,0
334,47.0,47.0,-1.0,-1.0,26.0,0.0,84.0,294.0,77,27.0,3.0,0
335,0.0,4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,102,-1.0,-1.0,0
336,22.0,20.0,2.0,7.0,10.0,0.0,30.0,114.0,111,19.0,6.0,1
337,1.0,2.0,-1.0,-1.0,0.0,0.0,3.0,0.0,113,-1.0,-1.0,0
338,9.0,6.0,1.0,1.0,1.0,0.0,0.0,40.0,85,2.0,1.0,1
339,10.0,7.0,-1.0,-1.0,7.0,6.0,16.0,6.0,166,5.0,1.0,1
340,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,100,-1.0,-1.0,0
341,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,164,1.0,1.0,1
342,0.0,16.0,0.0,-1.0,0.0,0.0,0.0,0.0,92,-1.0,-1.0,0
343,4.0,1.0,-1.0,-1.0,1.0,0.0,9.0,0.0,134,-1.0,-1.0,0
344,12.0,25.0,0.0,-1.0,0.0,0.0,0.0,94.0,155,-1.0,0.0,0
345,12.0,16.0,-1.0,-1.0,5.0,0.0,17.0,6.0,85,7.0,4.0,0
346,5.0,13.0,-1.0,-1.0,0.0,0.0,0.0,2.0,83,-1.0,-1.0,0
347,31.0,21.0,3.0,3.0,1.0,0.0,8.0,694.0,60,5.0,4.0,0
348,11.0,9.0,-1.0,-1.0,7.0,0.0,27.0,27.0,85,5.0,1.0,0
349,2.0,7.0,-1.0,-1.0,0.0,0.0,0.0,0.0,93,-1.0,-1.0,1
350,7.0,10.0,-1.0,-1.0,2.0,2.0,4.0,9.0,116,-1.0,-1.0,0
351,2.0,7.0,0.0,-1.0,0.0,0.0,1.0,0.0,116,-1.0,-1.0,1
352,16.0,21.0,4.0,7.0,1.0,0.0,1.0,693.0,136,8.0,4.0,0
353,11.0,9.0,-1.0,-1.0,5.0,0.0,13.0,18.0,109,4.0,2.0,1
354,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,97,-1.0,-1.0,1
355,3.0,6.0,-1.0,-1.0,1.0,0.0,0.0,6.0,111,-1.0,0.0,0
356,14.0,13.0,3.0,5.0,1.0,0.0,3.0,245.0,75,6.0,3.0,0
357,18.0,12.0,-1.0,-1.0,8.0,0.0,30.0,37.0,148,-1.0,-1.0,1
358,1.0,9.0,-1.0,-1.0,0.0,0.0,0.0,1.0,188,-1.0,-1.0,0
359,58.0,87.0,5.0,19.0,48.0,0.0,57.0,515.0,95,106.0,8.0,0
360,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,106,-1.0,-1.0,1
361,4.0,7.0,2.0,1.0,1.0,0.0,2.0,9.0,186,2.0,1.0,0
362,53.0,80.0,-1.0,-1.0,43.0,5.0,116.0,165.0,147,52.0,21.0,0
363,5.0,2.0,-1.0,-1.0,2.0,0.0,13.0,2.0,97,-1.0,0.0,0
364,21.0,24.0,0.0,-1.0,12.0,0.0,28.0,9.0,153,21.0,6.0,0
365,6.0,3.0,0.0,-1.0,0.0,0.0,0.0,72.0,85,-1.0,0.0,1
366,5.0,17.0,-1.0,-1.0,1.0,0.0,0.0,7.0,158,1.0,1.0,0
367,16.0,16.0,1.0,2.0,1.0,0.0,4.0,372.0,161,3.0,1.0,0
368,11.0,12.0,3.0,2.0,1.0,0.0,0.0,71.0,127,3.0,5.0,0
369,0.0,1.0,-1.0,-1.0,2.4848619768477294,0.0,0.0,0.0,87,-1.0,-1.0,0
370,5.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,135,-1.0,0.0,0
371,3.0,10.0,-1.0,-1.0,0.0,0.0,0.0,1.0,135,2.0,1.0,0
372,40.0,28.0,3.0,7.0,3.0,0.0,3.0,228.0,188,14.0,3.0,0
373,18.0,13.0,1.0,1.0,11.0,0.0,86.0,106.0,85,13.0,3.0,0
374,17.0,18.0,0.0,-1.0,1.0,0.0,0.0,15.0,87,1.0,1.0,0
375,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,77,-1.0,-1.0,0
376,39.0,36.0,4.0,3.0,1.0,0.0,3.0,360.0,116,4.0,4.0,0
377,4.0,6.0,-1.0,-1.0,1.0,0.0,3.0,1.0,107,2.0,2.0,0
378,11.0,28.0,1.0,1.0,3.0,0.0,5.0,32.0,87,4.0,2.0,0
379,9.0,7.0,-1.0,-1.0,6.0,0.0,0.0,3.0,77,8.0,2.0,1
380,6.0,13.0,1.0,1.0,1.0,0.0,1.0,4.0,189,-1.0,0.0,0
381,15.0,29.0,0.0,-1.0,3.0,0.0,6.0,22.0,160,3.0,1.0,0
382,43.0,27.0,2.0,2.0,1.0,0.0,6.0,240.0,189,4.0,2.0,0
383,6.0,9.0,-1.0,-1.0,2.0,0.0,4.0,8.0,101,2.0,1.0,0
384,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,85,-1.0,-1.0,0
385,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,92,-1.0,-1.0,1
386,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,93,-1.0,0.0,1
387,13.0,17.0,2.0,2.0,1.0,0.0,17.0,11.0,136,-1.0,0.0,0
388,30.0,34.0,-1.0,-1.0,38.0,53.0,45.0,41.0,163,40.0,2.0,0
389,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,150,-1.0,-1.0,1
390,4.0,5.0,-1.0,-1.0,1.0,0.0,7.0,0.0,105,-1.0,-1.0,0
391,2.0,12.0,-1.0,-1.0,0.0,0.0,1.0,2.0,99,-1.0,-1.0,0
392,16.0,11.0,1.0,2.0,0.0,0.0,3.0,90.0,107,4.0,2.0,0
393,3.0,5.0,-1.0,-1.0,4.0,0.0,4.0,14.0,100,5.0,1.0,0
394,1.0,1.0,-1.0,-1.0,2.0,0.0,0.0,1.0,81,2.0,1.0,0
395,6.0,7.0,0.0,-1.0,0.0,0.0,1.0,0.0,151,1.0,1.0,0
396,28.0,39.0,-1.0,-1.0,10.0,0.0,3.0,62.0,104,14.0,7.0,0
397,4.0,3.0,-1.0,-1.0,2.0,0.0,6.0,2.0,166,-1.0,-1.0,1
398,6.0,6.0,-1.0,-1.0,1.0,0.0,6.0,9.0,107,2.0,2.0,0
399,30.0,35.0,-1.0,-1.0,7.0,0.0,4.0,80.0,159,9.0,4.0,0
400,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,70,-1.0,0.0,0
401,8.0,19.0,1.0,1.0,0.0,0.0,1.0,142.0,154,-1.0,0.0,0
402,11.0,7.0,1.0,2.0,0.0,0.0,0.0,113.0,0,2.0,2.0,1
403,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,114,-1.0,-1.0,0
404,6.0,10.0,-1.0,-1.0,2.0,0.0,1.0,6.0,147,10.0,1.0,0
405,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,85,-1.0,-1.0,1
406,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,70,-1.0,-1.0,0
407,25.0,26.0,4.0,2.0,0.0,0.0,0.0,338.0,90,3.0,4.0,0
408,0.0,9.0,0.0,-1.0,0.0,0.0,0.0,0.0,164,-1.0,-1.0,0
409,5.0,8.0,-1.0,-1.0,3.0,1.0,7.0,3.0,154,20.0,2.0,0
410,2.0,8.0,0.0,-1.0,0.0,0.0,5.0,0.0,107,1.0,2.0,0
411,51.0,34.0,2.0,3.0,1.0,0.0,4.0,413.0,111,4.0,2.0,0
412,2.0,4.0,-1.0,-1.0,1.0,0.0,9.0,0.0,114,-1.0,-1.0,0
413,30.0,24.0,2.0,5.0,11.0,0.0,56.0,69.0,97,19.0,6.0,1
414,3.0,10.0,0.0,-1.0,0.0,0.0,0.0,107.0,187,-1.0,-1.0,0
415,20.0,29.0,2.0,2.0,1.0,0.0,0.0,169.0,87,3.0,3.0,0
416,0.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,74,-1.0,-1.0,0
417,2.0,4.0,-1.0,-1.0,1.0,0.0,4.0,1.0,146,5.0,1.0,0
418,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,113,-1.0,-1.0,0
419,0.0,13.0,-1.0,-1.0,0.0,0.0,0.0,2.0,149,-1.0,-1.0,0
420,0.0,23.0,0.0,-1.0,0.0,0.0,0.0,0.0,100,-1.0,-1.0,0
421,24.0,29.0,-1.0,-1.0,12.0,0.0,10.0,19.0,165,8.0,2.0,0
422,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,155,-1.0,-1.0,0
423,1.0,11.0,-1.0,-1.0,0.0,0.0,0.0,0.0,188,-1.0,-1.0,1
424,0.0,8.0,-1.0,-1.0,0.0,0.0,0.0,0.0,161,-1.0,-1.0,0
425,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,107,-1.0,-1.0,0
426,9.0,13.0,2.0,2.0,0.0,0.0,0.0,300.0,143,2.0,2.0,0
427,10.0,10.0,-1.0,-1.0,4.0,0.0,0.0,1.0,113,-1.0,0.0,0
428,7.0,12.0,-1.0,-1.0,1.0,0.0,0.0,0.0,150,2.0,2.0,0
429,10.0,7.0,-1.0,-1.0,11.0,0.0,21.0,11.0,111,7.0,2.0,1
430,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,86,-1.0,-1.0,1
431,5.0,13.0,0.0,-1.0,2.0,0.0,5.0,10.0,107,3.0,2.0,0
432,5.0,18.0,-1.0,-1.0,1.0,0.0,3.0,6.0,86,-1.0,-1.0,0
433,9.847960992907801,14.55252659574468,0.0,-1.0,0.0,0.0,0.0,0.0,102,-1.0,-1.0,1
434,0.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,66,-1.0,-1.0,0
435,17.0,70.0,-1.0,-1.0,5.0,2.0,13.0,14.0,190,15.0,1.0,0
436,2.0,1.0,-1.0,-1.0,7.0,0.0,0.0,0.0,105,10.0,1.0,1
437,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,149,-1.0,-1.0,0
438,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,107,-1.0,-1.0,0
439,25.0,24.0,3.0,7.0,1.0,0.0,3.0,263.0,160,8.0,3.0,0
440,12.0,18.0,-1.0,-1.0,2.0,0.0,2.0,0.0,91,5.0,1.0,0
441,4.0,4.0,-1.0,-1.0,9.0,0.0,4.0,0.0,85,20.0,2.0,1
442,1.0,5.0,-1.0,-1.0,0.0,0.0,1.0,0.0,86,2.0,1.0,0
443,25.0,23.0,-1.0,-1.0,10.0,0.0,30.0,23.0,186,13.0,3.0,0
444,16.0,25.0,1.0,3.0,7.0,0.0,45.0,276.0,110,15.0,10.0,0
445,3.0,2.0,-1.0,-1.0,1.0,0.0,0.0,35.0,75,-1.0,0.0,0
446,75.0,47.0,3.0,3.0,1.0,0.0,4.0,635.0,95,3.0,3.0,0
447,33.0,35.0,-1.0,-1.0,17.0,0.0,30.0,11.0,89,16.0,2.0,1
448,19.0,20.0,-1.0,-1.0,3.0,0.0,0.0,3.0,135,5.0,5.0,0
449,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,79,-1.0,-1.0,0
450,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,112,-1.0,-1.0,0
451,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,102,2.0,1.0,1
452,40.0,105.0,1.0,2.0,0.0,0.0,0.0,379.0,122,2.0,1.0,0
453,7.0,6.0,-1.0,-1.0,5.0,0.0,8.0,19.0,79,8.0,2.0,0
454,69.0,53.0,4.0,8.0,2.0,0.0,0.0,824.0,89,13.0,5.0,0
455,2.0,5.0,0.0,-1.0,3.0,0.0,0.0,0.0,139,3.0,1.0,1
456,7.0,3.0,-1.0,-1.0,2.0,0.0,5.0,9.0,90,10.0,2.0,0
457,23.0,22.0,2.0,3.0,0.0,0.0,0.0,1154.0,150,5.0,4.0,0
458,29.0,39.0,-1.0,-1.0,10.0,0.0,16.0,38.0,139,12.0,11.0,0
459,9.0,13.0,-1.0,-1.0,2.0,0.0,0.0,6.0,149,2.0,1.0,0
460,12.0,12.0,-1.0,-1.0,4.0,0.0,4.0,8.0,136,4.0,1.0,0
461,2.0,2.0,-1.0,-1.0,2.0,0.0,0.0,4.0,90,-1.0,-1.0,1
462,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,143,-1.0,-1.0,1
463,3.0,4.0,-1.0,-1.0,1.0,0.0,5.0,0.0,150,3.0,1.0,0
464,2.0,4.0,0.0,-1.0,0.0,0.0,0.0,1.0,106,-1.0,-1.0,0
465,12.0,15.0,-1.0,-1.0,6.0,0.0,2.0,0.0,52,7.0,6.0,0
466,4.0,9.0,-1.0,-1.0,2.0,0.0,14.0,2.0,149,3.0,1.0,0
467,8.0,9.0,-1.0,-1.0,6.0,1.0,5.0,2.0,147,10.0,1.0,1
468,11.0,15.0,0.0,-1.0,5.0,0.0,18.0,15.0,164,3.0,1.0,0
469,8.0,10.0,0.0,-1.0,2.0,0.0,10.0,8.0,133,4.0,2.0,0
470,7.0,15.0,-1.0,-1.0,7.0,0.0,1.0,0.0,102,81.0,24.0,0
471,1.0,3.0,-1.0,-1.0,8.0,2.0,0.0,0.0,165,10.0,1.0,0
472,33.0,32.0,3.0,5.0,7.0,9.0,6.0,253.0,103,14.0,4.0,0
473,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,187,-1.0,-1.0,0
474,57.0,45.0,4.0,4.0,0.0,0.0,0.0,771.0,101,3.0,4.0,0
475,6.0,3.0,0.0,-1.0,0.0,0.0,1.0,22.0,137,-1.0,0.0,1
476,1.0,6.0,-1.0,-1.0,0.0,0.0,1.0,0.0,110,1.0,1.0,0
477,0.0,13.0,0.0,-1.0,2.4848619768477294,0.0,0.0,0.0,189,-1.0,-1.0,0
478,0.0,6.0,-1.0,-1.0,0.0,0.0,0.0,0.0,80,-1.0,-1.0,0
479,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,84,-1.0,-1.0,1
480,10.0,10.0,0.0,-1.0,3.0,0.0,5.0,2.0,150,3.0,3.0,0
481,5.0,6.0,-1.0,-1.0,2.0,0.0,3.0,10.0,146,-1.0,-1.0,0
482,4.0,1.0,1.0,1.0,0.0,0.0,2.0,7.0,93,1.0,1.0,1
483,12.0,10.0,0.0,-1.0,4.0,0.0,2.0,0.0,116,6.0,3.0,0
484,11.0,15.0,-1.0,-1.0,5.0,0.0,21.0,14.0,161,5.0,1.0,0
485,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,1.0,88,-1.0,-1.0,1
486,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,149,-1.0,-1.0,0
487,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,161,-1.0,-1.0,1
488,67.0,63.0,2.0,5.0,1.0,0.0,1.0,558.0,164,5.0,3.0,0
489,17.0,26.0,-1.0,-1.0,10.0,0.0,43.0,24.0,136,10.0,2.0,0
490,8.0,32.0,0.0,-1.0,4.0,0.0,11.0,12.0,136,-1.0,0.0,0
491,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,137,-1.0,0.0,0
492,7.0,4.0,-1.0,-1.0,3.0,0.0,17.0,0.0,161,2.0,1.0,0
493,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,110,-1.0,-1.0,0
494,68.0,70.0,4.0,3.0,0.0,0.0,59.0,436.0,187,4.0,4.0,0
495,4.0,4.0,-1.0,-1.0,3.0,0.0,9.0,12.0,113,4.0,2.0,0
496,6.0,11.0,0.0,-1.0,1.0,0.0,7.0,4.0,109,3.0,1.0,0
497,8.0,19.0,-1.0,-1.0,2.0,0.0,0.0,8.0,112,-1.0,0.0,0
498,1.0,8.0,0.0,-1.0,0.0,0.0,0.0,707.0,78,-1.0,0.0,0
499,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,78,1.0,1.0,1
500,5.0,3.0,-1.0,-1.0,3.0,0.0,7.0,12.0,134,5.0,1.0,0
501,6.0,14.0,-1.0,-1.0,1.0,0.0,0.0,0.0,117,2.0,1.0,0
502,14.0,14.0,-1.0,-1.0,7.0,1.0,10.0,14.0,138,2.0,1.0,0
503,16.0,12.0,2.0,3.0,15.0,4.0,8.0,158.0,166,32.0,4.0,0
504,16.0,22.0,-1.0,-1.0,5.0,0.0,8.0,22.0,161,6.0,3.0,0
505,10.0,11.0,-1.0,-1.0,2.0,0.0,0.0,2.92,150,3.0,3.0,0
506,1.0,8.0,0.0,-1.0,0.0,0.0,0.0,0.0,64,-1.0,-1.0,0
507,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,163,-1.0,-1.0,0
508,5.0,7.0,0.0,-1.0,2.0,0.0,8.0,2.0,95,-1.0,-1.0,0
509,6.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,116,-1.0,-1.0,0
510,3.0,12.0,0.0,-1.0,1.0,0.0,0.0,0.0,86,9.0,3.0,1
511,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,143,-1.0,-1.0,0
512,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,160,-1.0,0.0,0
513,9.0,13.0,-1.0,-1.0,5.0,0.0,13.0,23.0,66,7.0,5.0,0
514,0.0,34.0,0.0,-1.0,0.0,0.0,0.0,0.0,169,-1.0,-1.0,0
515,9.0,8.0,-1.0,-1.0,1.0,0.0,4.0,6.0,107,2.0,1.0,0
516,2.0,2.0,0.0,-1.0,0.0,0.0,0.0,3.0,97,-1.0,-1.0,1
517,14.0,23.0,-1.0,-1.0,5.0,0.0,30.0,8.0,84,5.0,3.0,0
518,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,165,-1.0,0.0,0
519,13.0,26.0,-1.0,-1.0,7.0,0.0,15.0,29.0,108,9.0,7.0,0
520,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,146,-1.0,-1.0,0
521,10.0,9.0,0.0,-1.0,4.0,0.0,18.0,10.0,166,-1.0,0.0,1
522,12.0,7.0,-1.0,-1.0,7.0,0.0,16.0,0.0,135,-1.0,-1.0,0
523,1.0,3.0,0.0,-1.0,0.0,0.0,2.0,0.0,125,-1.0,-1.0,1
524,1.0,121.0,-1.0,-1.0,0.0,0.0,3.0,0.0,186,-1.0,-1.0,0
525,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,149,-1.0,-1.0,0
526,9.0,17.0,-1.0,-1.0,1.0,0.0,2.0,3.0,135,2.0,1.0,0
527,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,148,-1.0,-1.0,1
528,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,11.0,102,3.0,1.0,0
529,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,109,-1.0,-1.0,1
530,0.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,88,-1.0,-1.0,1
531,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,70,-1.0,-1.0,1
532,0.0,17.0,0.0,-1.0,0.0,0.0,0.0,0.0,138,-1.0,-1.0,0
533,9.0,10.0,-1.0,-1.0,7.0,0.0,6.0,2.0,149,9.0,4.0,0
534,1.0,7.0,-1.0,-1.0,0.0,0.0,0.0,0.0,139,-1.0,-1.0,0
535,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,160,-1.0,-1.0,0
536,10.0,13.0,2.0,1.0,1.0,0.0,26.0,21.0,93,2.0,2.0,0
537,44.0,34.0,2.0,3.0,6.0,0.0,11.0,481.0,91,9.0,9.0,0
538,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,164,-1.0,-1.0,0
539,17.0,6.0,2.0,1.0,1.0,0.0,1.0,91.0,85,2.0,2.0,0
540,1.0,4.0,0.0,-1.0,0.0,1.0,0.0,0.0,107,1.0,1.0,0
541,14.0,14.0,-1.0,-1.0,6.0,0.0,14.0,11.0,60,5.0,2.0,0
542,17.0,17.0,-1.0,-1.0,13.0,0.0,44.0,33.0,150,10.0,1.0,0
543,2.0,9.0,-1.0,-1.0,1.0,0.0,3.0,0.0,165,1.0,1.0,0
544,38.0,20.0,3.0,2.0,1.0,0.0,5.0,161.0,189,3.0,3.0,0
545,11.0,8.0,-1.0,-1.0,6.0,0.0,42.0,6.0,117,5.0,1.0,0
546,12.0,12.0,0.0,-1.0,2.0,0.0,5.0,2.0,149,1.0,2.0,1
547,14.0,15.0,-1.0,-1.0,4.0,0.0,15.0,20.0,105,12.0,2.0,0
548,2.0,5.0,0.0,-1.0,1.0,0.0,0.0,54.0,74,1.0,1.0,1
549,5.0,8.0,-1.0,-1.0,4.0,0.0,30.0,0.0,112,6.0,3.0,0
550,9.0,10.0,-1.0,-1.0,2.0,0.0,6.0,5.0,138,3.0,2.0,0
551,7.0,16.0,-1.0,-1.0,5.0,0.0,45.0,0.0,107,5.0,1.0,0
552,9.847960992907801,14.55252659574468,0.0,-1.0,1.0,0.0,0.0,0.0,102,-1.0,-1.0,0
553,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,82,-1.0,-1.0,1
554,34.0,30.0,3.0,6.0,8.0,0.0,91.0,34.0,101,14.0,6.0,0
555,13.0,15.0,-1.0,-1.0,4.0,0.0,6.0,32.73,93,6.0,3.0,0
